成都共青团=>2023-07-25 15:43:53=>1=>致敬！<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%BB%96%E6%AF%95%E7%94%9F%E9%83%BD%E5%9C%A8%E8%B7%B5%E8%A1%8C15%E5%B2%81%E6%97%B6%E8%AE%B8%E4%B8%8B%E7%9A%84%E8%AA%93%E8%A8%80%23&extparam=%23%E4%BB%96%E6%AF%95%E7%94%9F%E9%83%BD%E5%9C%A8%E8%B7%B5%E8%A1%8C15%E5%B2%81%E6%97%B6%E8%AE%B8%E4%B8%8B%E7%9A%84%E8%AA%93%E8%A8%80%23" data-hide=""><span class="surl-text">#他毕生都在践行15岁时许下的誓言#</span></a><span class="url-icon"><img alt=[心] src="https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png" style="width:1em; height:1em;" /></span>
小花昀朵=>2023-07-25 11:17:33=>5=>致敬缅怀<span class="url-icon"><img alt=[心] src="https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png" style="width:1em; height:1em;" /></span>
洋葱有没心=>2023-07-25 11:16:31=>5=>致敬先烈！
啵丝猫有脾气=>2023-07-25 11:08:09=>5=>“教育是立国之本。”最熟悉的一句话。致敬先生<span class="url-icon"><img alt=[心] src="https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png" style="width:1em; height:1em;" /></span>
彭-庄影=>2023-07-25 12:14:21=>2=>致敬！
甜芒树莓卷=>2023-07-25 11:32:42=>1=>珍爱和平，缅怀先烈。
宣柯yiyu_想仪只柯爱猪版=>2023-07-25 11:00:30=>2=>致敬
鱼乐du=>2023-07-25 10:56:33=>1=>致敬<span class="url-icon"><img alt=[悲伤] src="https://h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-c95268c034.png" style="width:1em; height:1em;" /></span>
梁覆川-=>2023-07-25 10:55:28=>1=>万世师表<span class="url-icon"><img alt=[泪] src="https://h5.sinaimg.cn/m/emoticon/icon/default/d_lei-4cdf6ee412.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt=[泪] src="https://h5.sinaimg.cn/m/emoticon/icon/default/d_lei-4cdf6ee412.png" style="width:1em; height:1em;" /></span>致敬先生<span class="url-icon"><img alt=[心] src="https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png" style="width:1em; height:1em;" /></span>
悲伤脆桃-=>2023-07-25 10:49:48=>1=>致敬
忘忧生=>2023-07-25 10:42:46=>2=>致敬<span class="url-icon"><img alt=[心] src="https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png" style="width:1em; height:1em;" /></span>
MissyaaX=>2023-07-25 10:41:11=>1=>致敬🫡
