夏天要吃小烧烤=>2022-08-24 08:45:25=>52=>一大半已经把贫困家庭的孩子排除在外了
RCX-B12=>2022-08-24 08:09:03=>42=>人工智能创新小学生就别掺和了，太离谱。
人间有味是清欢cycy=>2022-08-24 08:45:49=>11=>这些竞赛可以培养中小学生对人工智能和软件开发的兴趣，提高逻辑思维能力。以后孩子们再选课外兴趣班，可以从这些项目里选了！<span class="url-icon"><img alt=[哈哈] src="https://h5.sinaimg.cn/m/emoticon/icon/default/d_haha-0ec05e6dad.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt=[哈哈] src="https://h5.sinaimg.cn/m/emoticon/icon/default/d_haha-0ec05e6dad.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt=[哈哈] src="https://h5.sinaimg.cn/m/emoticon/icon/default/d_haha-0ec05e6dad.png" style="width:1em; height:1em;" /></span>
学贵有疑人贵有德=>2022-08-24 09:27:22=>12=>小学初中，不搞数学物理竞赛，搞什么人工智能/无人机/机器人？  人工智能/机器人/无人机哪个不是以数学物理作为基础？地基不打，一楼不造，直接造99楼？
龏奭嚻艸=>2022-08-24 07:56:39=>10=>少年强则国强！<span class="url-icon"><img alt="[奋斗]" src="https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/23/2022_Struggle_org.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt="[奋斗]" src="https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/23/2022_Struggle_org.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt="[奋斗]" src="https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/23/2022_Struggle_org.png" style="width:1em; height:1em;" /></span>加油吧中国少年<span class="url-icon"><img alt=[中国赞] src="https://h5.sinaimg.cn/m/emoticon/icon/others/d_chnlike-8fc550a807.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt=[中国赞] src="https://h5.sinaimg.cn/m/emoticon/icon/others/d_chnlike-8fc550a807.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt=[中国赞] src="https://h5.sinaimg.cn/m/emoticon/icon/others/d_chnlike-8fc550a807.png" style="width:1em; height:1em;" /></span>
白昼独白-=>2022-08-24 08:20:13=>4=>加油<span class="url-icon"><img alt="[奋斗]" src="https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/23/2022_Struggle_org.png" style="width:1em; height:1em;" /></span>
彭-庄影=>2022-08-24 08:02:18=>6=>中国少年加油<span class="url-icon"><img alt="[虎爪比心]" src="https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/2b/2022_handheart_org.png" style="width:1em; height:1em;" /></span>
冷萃吖=>2022-08-24 07:59:05=>4=>少年强则国强!
Star--qi=>2022-08-24 07:57:04=>5=>少年加油
0啵啵兔0=>2022-08-24 09:22:54=>2=>未来的希望，加油<span class="url-icon"><img alt="[奋斗]" src="https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/23/2022_Struggle_org.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt="[奋斗]" src="https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/23/2022_Struggle_org.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt="[奋斗]" src="https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/23/2022_Struggle_org.png" style="width:1em; height:1em;" /></span>
蓝瑟情缘66=>2022-08-24 08:22:48=>3=>少年强则国强
明月对清风_=>2022-08-24 08:38:25=>1=>加油<span class="url-icon"><img alt=[心] src="https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png" style="width:1em; height:1em;" /></span>
wo就是想睡觉_=>2022-08-24 08:08:39=>2=>少年强则国强
Curtain不眠=>2022-08-24 08:28:21=>1=><span class="url-icon"><img alt=[疑问] src="https://h5.sinaimg.cn/m/emoticon/icon/default/d_yiwen-40c066d5c3.png" style="width:1em; height:1em;" /></span>
致爱的YX=>2022-08-24 08:25:26=>1=><span class="url-icon"><img alt="[哇]" src="https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/3d/2022_wow_org.png" style="width:1em; height:1em;" /></span>
4leafclover的幸福=>2022-08-24 08:17:11=>1=>收藏
倚田佑爱儒家=>2022-08-24 07:59:53=>1=>先收藏了，万一有用呢…
圆QQ的脑壳儿=>2022-08-24 07:59:07=>1=><span class="url-icon"><img alt=[good] src="https://h5.sinaimg.cn/m/emoticon/icon/others/h_good-0c51afc69c.png" style="width:1em; height:1em;" /></span>
小芯芯yu=>2022-08-24 11:34:01=>1=><span class="url-icon"><img alt=[打call] src="https://h5.sinaimg.cn/m/emoticon/icon/default/fb_a1dacall-1e0c4593fc.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt=[打call] src="https://h5.sinaimg.cn/m/emoticon/icon/default/fb_a1dacall-1e0c4593fc.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt=[打call] src="https://h5.sinaimg.cn/m/emoticon/icon/default/fb_a1dacall-1e0c4593fc.png" style="width:1em; height:1em;" /></span>加油
大红柿子_=>2022-08-24 10:15:15=>0=>加油
袅袅莲花香=>2022-08-24 09:16:17=>0=>来吧振作 祖国的栋梁
花熠坤=>2022-08-24 09:13:29=>0=>希望每一位学生都能参与<span class="url-icon"><img alt=[doge] src="https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png" style="width:1em; height:1em;" /></span>
Wtttttt0416=>2022-08-24 08:58:40=>0=>加油<span class="url-icon"><img alt="[奋斗]" src="https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/23/2022_Struggle_org.png" style="width:1em; height:1em;" /></span>
月亮深爱着星星-=>2022-08-24 08:41:56=>0=>加油！！
田八耕=>2022-08-24 08:41:27=>0=><span class="url-icon"><img alt="[哇]" src="https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/3d/2022_wow_org.png" style="width:1em; height:1em;" /></span>
JR-琳儿=>2022-08-24 08:37:19=>0=>加油吧少年们<span class="url-icon"><img alt=[good] src="https://h5.sinaimg.cn/m/emoticon/icon/others/h_good-0c51afc69c.png" style="width:1em; height:1em;" /></span>
小猫绒绒=>2022-08-24 08:37:07=>0=>加油
叫什么名字好呢鸭=>2022-08-24 08:36:33=>0=>现在的小朋友懂的真多<span class="url-icon"><img alt="[哇]" src="https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/3d/2022_wow_org.png" style="width:1em; height:1em;" /></span>
77露lu无敌小耳返=>2022-08-24 08:35:49=>0=>少年强则国强！👏
终于能改微博昵称了=>2022-08-24 08:22:29=>1=>加油吧宝贝们<span class="url-icon"><img alt=[心] src="https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt=[心] src="https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png" style="width:1em; height:1em;" /></span>
叱猫本客=>2022-08-24 08:14:49=>1=>少年强则国强！
雪回风1031=>2022-08-24 08:08:18=>1=>政史地选手表示只参加过人文综合素养类的<span class="url-icon"><img alt="[苦涩]" src="https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/7e/2021_bitter_org.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt="[苦涩]" src="https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/7e/2021_bitter_org.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt="[苦涩]" src="https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/7e/2021_bitter_org.png" style="width:1em; height:1em;" /></span>
未忘却蝴蝶=>2022-08-24 08:07:36=>1=>少年加油
Urthe1_=>2022-08-24 08:06:53=>1=>点赞<span class="url-icon"><img alt="[举杠铃]" src="https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/bb/2022_Weightlifting_org.png" style="width:1em; height:1em;" /></span>
游戏混蛋=>2022-08-24 08:00:35=>1=>这些不需要培训班？
_水晶吖=>2022-08-24 08:00:17=>2=>少年强则国强!
懒懒的爱睡懒觉的牛牛=>2022-08-24 07:56:13=>0=>不错哦<span class="url-icon"><img alt=[赞] src="https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png" style="width:1em; height:1em;" /></span>
神堂唯姫=>2022-08-24 07:55:44=>0=>哇<span class="url-icon"><img alt="[成人礼]" src="https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/54/2022_adults_org.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt="[成人礼]" src="https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/54/2022_adults_org.png" style="width:1em; height:1em;" /></span>
忘带解药=>2022-08-25 22:33:58=>0=>加油
张海底十万八千里=>2022-08-24 17:02:46=>0=>强
久别辞Jbc=>2022-08-24 14:58:24=>0=>与我无关，没有这个水平<span class="url-icon"><img alt=[裂开] src="https://h5.sinaimg.cn/m/emoticon/icon/default/fc_liekai-9df295d44f.png" style="width:1em; height:1em;" /></span>
狗狗人狗狗魂=>2022-08-24 12:42:06=>0=>不学数理玩创新<span class="url-icon"><img alt=[doge] src="https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png" style="width:1em; height:1em;" /></span>刑啊<span class="url-icon"><img alt=[doge] src="https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png" style="width:1em; height:1em;" /></span>
廿四将晞=>2022-08-24 12:06:33=>1=>想想高中的时候文笔也就那样还一腔热血参赛最后真给我拿了奖，就觉得人生总还是要多尝试一下<span class="url-icon"><img alt="[开学季]" src="https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/72/2021_kaixueji_org.png" style="width:1em; height:1em;" /></span>
skycai阳羽=>2022-08-24 10:53:38=>0=>给孩子留着<span class="url-icon"><img alt=[憧憬] src="https://h5.sinaimg.cn/m/emoticon/icon/default/d_xingxingyan-c64b6a744b.png" style="width:1em; height:1em;" /></span>圈圈鸢鸢
小島天氣v=>2022-08-24 10:47:54=>0=><span class="url-icon"><img alt=[心] src="https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt=[心] src="https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png" style="width:1em; height:1em;" /></span>
小島天氣v=>2022-08-24 10:47:51=>0=><span class="url-icon"><img alt=[心] src="https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png" style="width:1em; height:1em;" /></span>
易伤感的之月夫斯基=>2022-08-24 09:57:29=>0=>终究是诗朗诵不配了<span class="url-icon"><img alt=[泪] src="https://h5.sinaimg.cn/m/emoticon/icon/default/d_lei-4cdf6ee412.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt=[泪] src="https://h5.sinaimg.cn/m/emoticon/icon/default/d_lei-4cdf6ee412.png" style="width:1em; height:1em;" /></span>
此昵称居然已被抢占=>2022-08-24 09:52:32=>0=>教育往越来越精英化方向发展
小王子星上的小玫瑰=>2022-08-24 09:45:08=>0=><span class="url-icon"><img alt=[中国赞] src="https://h5.sinaimg.cn/m/emoticon/icon/others/d_chnlike-8fc550a807.png" style="width:1em; height:1em;" /></span>
海底私藏爱意_=>2022-08-24 09:36:23=>0=>少年强则国强
猫旎系公主=>2022-08-24 09:25:01=>0=>中国少年加油
大愿菩提心=>2022-08-24 09:12:51=>0=>把寒暑假利用起来
芝士满天星=>2022-08-24 08:37:36=>0=>加油！💪
晨光7熹微=>2022-08-24 08:20:40=>0=>想知道，参加了，能有什么作用？
00莫若初见=>2022-08-24 08:12:46=>0=><span class="url-icon"><img alt=[笑cry] src="https://h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-f2bd11b506.png" style="width:1em; height:1em;" /></span>
具文见意=>2022-08-24 08:08:50=>0=>比华杯赛卷多了，门槛更高了<span class="url-icon"><img alt=[doge] src="https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png" style="width:1em; height:1em;" /></span>
江颂川=>2022-08-24 07:59:49=>0=>少年强则国强
咕噜咕噜喝一口神仙花露水=>2022-08-24 07:58:19=>0=><span class="url-icon"><img alt=[赞] src="https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png" style="width:1em; height:1em;" /></span>
半夏_znn=>2022-08-24 07:56:14=>0=>少年强则国强！
是小月牙xcv=>2022-08-24 07:56:02=>0=>好
我原是一南山包治百病的板蓝根=>2022-08-24 09:27:18=>0=>卷起来吧<span class="url-icon"><img alt=[doge] src="https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png" style="width:1em; height:1em;" /></span>人民币玩家抢跑大赛。
deatheart001=>2022-08-24 08:16:39=>1=>又有多少家长挠破头<span class="url-icon"><img alt=[笑而不语] src="https://h5.sinaimg.cn/m/emoticon/icon/default/d_heiheihei-5170f2f55c.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt=[笑而不语] src="https://h5.sinaimg.cn/m/emoticon/icon/default/d_heiheihei-5170f2f55c.png" style="width:1em; height:1em;" /></span>
WhisperDU=>2022-08-24 12:22:40=>0=><span class="url-icon"><img alt=[赞] src="https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt=[赞] src="https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt=[赞] src="https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png" style="width:1em; height:1em;" /></span>
牛奶配面包o=>2022-08-24 09:45:10=>0=>少年加油，未来可期<span class="url-icon"><img alt="[布朗熊]" src="https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/f9/2022_BROWN_org.png" style="width:1em; height:1em;" /></span>
社恐-Julia呆桃紫=>2022-08-24 17:48:16=>0=>中国少年未来可期<span class="url-icon"><img alt=[心] src="https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png" style="width:1em; height:1em;" /></span>
梅有轮回CO=>2022-08-24 14:12:39=>0=>足球叻
树知旧止林-泽=>2022-08-24 11:00:26=>0=>少年强则国强
0云翼0=>2022-08-24 10:15:26=>0=>纯洁的万事屋
干饭鹤干饭魂=>2022-08-24 09:43:55=>0=>少年强则国强，加油，祖国的未来
一颗甜玉米粒呀_=>2022-08-24 09:41:52=>0=>少年强则国强<span class="url-icon"><img alt=[心] src="https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png" style="width:1em; height:1em;" /></span>
布吉他的麦安娜=>2022-08-24 09:38:02=>0=>加油<span class="url-icon"><img alt="[哇]" src="https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/3d/2022_wow_org.png" style="width:1em; height:1em;" /></span>
咕咕爆爆龙=>2022-08-24 09:36:42=>1=>少年强则国强加油
哦蛮哦蛮_Yu=>2022-08-24 09:27:00=>0=>加油💪
