共青团中央=>2023-02-28 16:24:51=>75=>火星自转一圈是24小时40分钟，地球自转一圈是24个小时。那么每隔37天，“祝融号”火星车和地面上的北京就会经历同一个时刻。<span class="url-icon"><img alt=[抱一抱] src="https://h5.sinaimg.cn/m/emoticon/icon/default/co_a1hug-f3910d0e88.png" style="width:1em; height:1em;" /></span>
共青团中央=>2023-02-28 16:25:24=>32=>抬头看啊，天上的星星真的会说话。<span class="url-icon"><img alt=[心] src="https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png" style="width:1em; height:1em;" /></span>
共青团中央=>2023-02-28 18:52:56=>7=>《祝融号里独属于中国人的浪漫》完整版戳→<a  href="https://m.weibo.cn/3937348351/4873397073084532" data-hide=""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class="surl-text">网页链接</span></a>
奶盐碎冰Jenris=>2023-02-28 17:45:15=>11=>还有轮子上的“中”字，火星车走到哪在火星表面就会留下一连串的“中”字
语_梦_=>2023-02-28 17:13:11=>6=>“浪漫的祝融”“星辰密语”“天上的星星会说话”<span class="url-icon"><img alt="[666]" src="https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6c/2022_666_org.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt="[666]" src="https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6c/2022_666_org.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt="[666]" src="https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6c/2022_666_org.png" style="width:1em; height:1em;" /></span>
爱学习的小鲤鱼__=>2023-02-28 16:25:42=>3=>好厉害<span class="url-icon"><img alt=[心] src="https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png" style="width:1em; height:1em;" /></span>
啾啾咪崽=>2023-02-28 16:27:48=>3=>哇好浪漫
z紫千q=>2023-02-28 16:40:53=>3=>中国式浪漫！<span class="url-icon"><img alt=[心] src="https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png" style="width:1em; height:1em;" /></span>
安利诗诗兔叽队=>2023-02-28 16:24:11=>2=>好棒<span class="url-icon"><img alt=[抱一抱] src="https://h5.sinaimg.cn/m/emoticon/icon/default/co_a1hug-f3910d0e88.png" style="width:1em; height:1em;" /></span>
予时绥岁=>2023-02-28 16:24:45=>3=>中国式浪漫
逆袭爽文女主鞠婧祎=>2023-02-28 17:28:14=>1=>好厉害。<span class="url-icon"><img alt=[抱一抱] src="https://h5.sinaimg.cn/m/emoticon/icon/default/co_a1hug-f3910d0e88.png" style="width:1em; height:1em;" /></span>
与英看洱海_=>2023-02-28 17:23:10=>1=>好棒好厉害<span class="url-icon"><img alt="[送花花]" src="https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/cb/2022_Flowers_org.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt="[送花花]" src="https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/cb/2022_Flowers_org.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt="[送花花]" src="https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/cb/2022_Flowers_org.png" style="width:1em; height:1em;" /></span>
别吉啊=>2023-02-28 16:49:27=>1=><a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E7%A5%9D%E8%9E%8D%E5%8F%B7%E7%81%AB%E6%98%9F%E8%BD%A6%E9%87%8C%E8%97%8F%E7%9D%80%E7%9A%84%E6%B5%AA%E6%BC%AB%23&extparam=%23%E7%A5%9D%E8%9E%8D%E5%8F%B7%E7%81%AB%E6%98%9F%E8%BD%A6%E9%87%8C%E8%97%8F%E7%9D%80%E7%9A%84%E6%B5%AA%E6%BC%AB%23" data-hide=""><span class="surl-text">#祝融号火星车里藏着的浪漫#</span></a> 呜呜呜 被戳到 这也太浪漫了
小王子的爱哭玫瑰=>2023-02-28 18:20:07=>1=>中国式浪漫永远让人眼前一亮
非要这么凶吗=>2023-02-28 16:32:23=>1=>中国制造，中国浪漫<span class="url-icon"><img alt=[心] src="https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png" style="width:1em; height:1em;" /></span>
半熟的橙=>2023-02-28 18:43:15=>1=>属于中国的浪漫<span class="url-icon"><img alt=[抱一抱] src="https://h5.sinaimg.cn/m/emoticon/icon/default/co_a1hug-f3910d0e88.png" style="width:1em; height:1em;" /></span>
不是尔康是尔赛=>2023-02-28 16:55:30=>1=>团团，我是圆圆，可以作我女朋友吗<span class="url-icon"><img alt=[doge] src="https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png" style="width:1em; height:1em;" /></span>
