灰眼de猫=>2023-03-20 13:26:54=>190=>虽然知道那肯定是假的，但还是得本着科学务实的态度去论证
红提最好吃=>2023-03-20 13:31:58=>83=>西方现在想骗人的成本是越来越高了<span class="url-icon"><img alt=[偷笑] src="https://h5.sinaimg.cn/m/emoticon/icon/default/d_touxiao-0d995330b6.png" style="width:1em; height:1em;" /></span>
瘦小的屁萧哇=>2023-03-20 14:13:40=>16=>这既体现了科学证伪求真的精神，也表明了我国科学技术的进步<span class="url-icon"><img alt="[哇]" src="https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/3d/2022_wow_org.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt="[哇]" src="https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/3d/2022_wow_org.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt="[哇]" src="https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/3d/2022_wow_org.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt="[哇]" src="https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/3d/2022_wow_org.png" style="width:1em; height:1em;" /></span>
到处疯跑=>2023-03-20 13:38:47=>15=>是那个让重现实验就说材料丢了的骗子实验室吗
都給我司=>2023-03-20 15:12:16=>6=>: 虽然知道那肯定是假的，但还是得本着科学务实的态度去论证
戏猫居士=>2023-03-20 13:23:45=>2=>哇
松清烟入淡墨=>2023-03-20 13:25:18=>9=>室温超导那个小组以前好像有过数据造假前科<span class="url-icon"><img alt=[doge] src="https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png" style="width:1em; height:1em;" /></span>
种花家的微表情=>2023-03-20 13:37:46=>7=>干得漂亮！
尹素叶=>2023-03-20 16:17:06=>6=>不迷信洋大人的任何论调，除非被老子证明是正确的。<span class="url-icon"><img alt=[哈哈] src="https://h5.sinaimg.cn/m/emoticon/icon/default/d_haha-0ec05e6dad.png" style="width:1em; height:1em;" /></span>
-竹笋炒肉-=>2023-03-20 13:27:18=>1=><span class="url-icon"><img alt=[赞] src="https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt=[赞] src="https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt=[赞] src="https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png" style="width:1em; height:1em;" /></span>
两个坏虫子=>2023-03-20 13:33:58=>5=>这算不算暴露我们的实力了<span class="url-icon"><img alt=[汗] src="https://h5.sinaimg.cn/m/emoticon/icon/default/d_han-d8ebda66d3.png" style="width:1em; height:1em;" /></span>
NEKO子柚=>2023-03-20 13:23:35=>3=>所以谁是对的？<span class="url-icon"><img alt=[doge] src="https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png" style="width:1em; height:1em;" /></span>这不在我的认知范围
天书散落人间成预言=>2023-03-20 13:59:33=>2=>与美国加州某校声称最新研究表明被潮汐锁定的星球的终结者区域(永夜与永昼的交界处)存在生命的可能性同样缺乏科学依据。论条件，金星和火星处在宜居带，更有可能存在生命。然而，其恶劣的环境并不适合生物生存。
头像疯狗一样=>2023-03-22 14:45:43=>0=>被炒股的收割了一波<span class="url-icon"><img alt=[傻眼] src="https://h5.sinaimg.cn/m/emoticon/icon/default/d_shayan-4e8000eba9.png" style="width:1em; height:1em;" /></span>
无话可说给你上柱香吧=>2023-03-21 00:07:33=>0=>必须赞<span class="url-icon"><img alt=[good] src="https://h5.sinaimg.cn/m/emoticon/icon/others/h_good-0c51afc69c.png" style="width:1em; height:1em;" /></span>
CPC0721=>2023-03-20 19:03:13=>0=><span class="url-icon"><img alt=[赞] src="https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt=[赞] src="https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt=[赞] src="https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png" style="width:1em; height:1em;" /></span>
攜愛意予鹿_=>2023-03-20 14:13:21=>0=><span class="url-icon"><img alt=[good] src="https://h5.sinaimg.cn/m/emoticon/icon/others/h_good-0c51afc69c.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt=[good] src="https://h5.sinaimg.cn/m/emoticon/icon/others/h_good-0c51afc69c.png" style="width:1em; height:1em;" /></span>
来一碗小狗粥_=>2023-03-20 13:52:38=>0=><span class="url-icon"><img alt=[泪] src="https://h5.sinaimg.cn/m/emoticon/icon/default/d_lei-4cdf6ee412.png" style="width:1em; height:1em;" /></span>
木木木木loey=>2023-03-20 13:49:53=>0=><span class="url-icon"><img alt=[good] src="https://h5.sinaimg.cn/m/emoticon/icon/others/h_good-0c51afc69c.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt=[good] src="https://h5.sinaimg.cn/m/emoticon/icon/others/h_good-0c51afc69c.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt=[good] src="https://h5.sinaimg.cn/m/emoticon/icon/others/h_good-0c51afc69c.png" style="width:1em; height:1em;" /></span>
我是珍珠珠呀=>2023-03-20 13:43:55=>0=><span class="url-icon"><img alt=[打call] src="https://h5.sinaimg.cn/m/emoticon/icon/default/fb_a1dacall-1e0c4593fc.png" style="width:1em; height:1em;" /></span>
海神de准新娘_=>2023-03-20 13:39:13=>0=><span class="url-icon"><img alt=[打call] src="https://h5.sinaimg.cn/m/emoticon/icon/default/fb_a1dacall-1e0c4593fc.png" style="width:1em; height:1em;" /></span>
出色=>2023-03-20 13:35:47=>0=><span class="url-icon"><img alt=[good] src="https://h5.sinaimg.cn/m/emoticon/icon/others/h_good-0c51afc69c.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt=[good] src="https://h5.sinaimg.cn/m/emoticon/icon/others/h_good-0c51afc69c.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt=[good] src="https://h5.sinaimg.cn/m/emoticon/icon/others/h_good-0c51afc69c.png" style="width:1em; height:1em;" /></span>
蛋挞夹心酥_=>2023-03-20 13:34:07=>0=>👍🏻
旼炡次元=>2023-03-20 13:33:11=>0=><span class="url-icon"><img alt=[赞] src="https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt=[赞] src="https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png" style="width:1em; height:1em;" /></span>
朝暮岁辰伴非凡=>2023-03-20 13:30:35=>0=>了不起的精神<span class="url-icon"><img alt=[心] src="https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png" style="width:1em; height:1em;" /></span>
富哥257=>2023-03-22 05:39:38=>0=><span class="url-icon"><img alt=[加油] src="https://h5.sinaimg.cn/m/emoticon/icon/default/d_jiayou-a34ced0409.png" style="width:1em; height:1em;" /></span>
麦咪熊vicky=>2023-03-21 10:55:35=>0=>美国的学术团队也有造假。公知们就别整天高潮了，好像是自己亲爹得了成就一样。真是让人瞧不起
丢雷的老某=>2023-03-21 09:36:54=>0=>他们老惯犯了，不是第一次学术造假了
SYJDVW=>2023-03-21 07:29:22=>0=>老美现在就牛比中国吹得好
饭饭在微博=>2023-03-21 03:53:59=>0=>当时高潮的那些财经博主呢<span class="url-icon"><img alt=[挖鼻] src="https://h5.sinaimg.cn/m/emoticon/icon/default/d_wabishi-816c4e8890.png" style="width:1em; height:1em;" /></span>
花开花落两随之=>2023-03-20 19:22:45=>1=>你去超越它，弄个更好的真实的材料不是更好么<span class="url-icon"><img alt=[允悲] src="https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png" style="width:1em; height:1em;" /></span>
美乐棣009=>2023-03-20 17:53:05=>0=><span class="url-icon"><img alt=[打call] src="https://h5.sinaimg.cn/m/emoticon/icon/default/fb_a1dacall-1e0c4593fc.png" style="width:1em; height:1em;" /></span>
卡布咔布达=>2023-03-20 17:12:33=>0=>果然得让子弹飞一会儿<span class="url-icon"><img alt=[吃瓜] src="https://h5.sinaimg.cn/m/emoticon/icon/default/d_chigua-7a95e6efc4.png" style="width:1em; height:1em;" /></span>
来去一如风=>2023-03-20 17:09:36=>0=>那些让我们反思的财经大V，律师们，突然没有了声音……
悠长假期-kwok=>2023-03-20 16:30:17=>0=>&quot;在不同压力下未能重现Dias实验中材料颜色自粉色到红色的转换。&quot;可能缺少玛莎拉<span class="url-icon"><img alt=[doge] src="https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png" style="width:1em; height:1em;" /></span>
zerohour08855=>2023-03-20 15:25:09=>0=><span class="url-icon"><img alt=[打call] src="https://h5.sinaimg.cn/m/emoticon/icon/default/fb_a1dacall-1e0c4593fc.png" style="width:1em; height:1em;" /></span>
大泽三山=>2023-03-20 15:11:12=>0=>图二满脸的神清气爽！
同途人=>2023-03-20 14:48:57=>0=>干得漂亮<span class="url-icon"><img alt=[good] src="https://h5.sinaimg.cn/m/emoticon/icon/others/h_good-0c51afc69c.png" style="width:1em; height:1em;" /></span>
-今日最佳明日也佳-=>2023-03-20 14:47:55=>0=>15号提交 16号就revise了<span class="url-icon"><img alt=[赞] src="https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png" style="width:1em; height:1em;" /></span>
南马二叔=>2023-03-20 14:37:55=>0=>果然
小小小懒猫Mia=>2023-03-20 14:15:58=>0=>哈哈<span class="url-icon"><img alt=[哈哈] src="https://h5.sinaimg.cn/m/emoticon/icon/default/d_haha-0ec05e6dad.png" style="width:1em; height:1em;" /></span>
Splinwn=>2023-03-20 14:11:59=>0=>果然
豆汁儿榴莲馅臭豆腐儿=>2023-03-20 14:02:08=>0=>别这样，刚撅醒呢<span class="url-icon"><img alt=[怒] src="https://h5.sinaimg.cn/m/emoticon/icon/default/d_nu-0ddf642bed.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt=[怒] src="https://h5.sinaimg.cn/m/emoticon/icon/default/d_nu-0ddf642bed.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt=[怒] src="https://h5.sinaimg.cn/m/emoticon/icon/default/d_nu-0ddf642bed.png" style="width:1em; height:1em;" /></span>
shi桃子呀=>2023-03-20 13:57:29=>0=><span class="url-icon"><img alt="[666]" src="https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6c/2022_666_org.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt="[666]" src="https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6c/2022_666_org.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt="[666]" src="https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6c/2022_666_org.png" style="width:1em; height:1em;" /></span>
爱也可以发电-=>2023-03-20 13:56:25=>0=>不许吃旺仔秋秋糖
鸭舌没骨头o=>2023-03-20 13:53:44=>0=>赞
屋村一座=>2023-03-20 13:48:14=>1=>研究搞不过了开始造假
格云致游=>2023-03-20 13:42:11=>0=>打击科学骗子不分中外
vic_mi=>2023-03-20 13:34:26=>1=>老外正经的机构都不认可，一群营销号在吹<span class="url-icon"><img alt=[允悲] src="https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png" style="width:1em; height:1em;" /></span>
芋圆葡萄_zzz=>2023-03-20 13:34:25=>0=><span class="url-icon"><img alt=[good] src="https://h5.sinaimg.cn/m/emoticon/icon/others/h_good-0c51afc69c.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt=[good] src="https://h5.sinaimg.cn/m/emoticon/icon/others/h_good-0c51afc69c.png" style="width:1em; height:1em;" /></span>
公台别来无恙啊=>2023-03-20 13:32:56=>0=>也可能是智子封锁呢  物理学不存在了<span class="url-icon"><img alt=[doge] src="https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png" style="width:1em; height:1em;" /></span>
不圆_zz=>2023-03-20 13:31:42=>0=><span class="url-icon"><img alt=[赞] src="https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png" style="width:1em; height:1em;" /></span>
giao桑=>2023-03-20 13:31:27=>0=>得，阿三哥省实验经费了
要当水我的麻吉=>2023-03-20 13:27:42=>0=>这么认真干嘛那边就是k点钱
小渚w=>2023-03-20 13:24:01=>0=><span class="url-icon"><img alt=[赞] src="https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt=[赞] src="https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt=[good] src="https://h5.sinaimg.cn/m/emoticon/icon/others/h_good-0c51afc69c.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt=[good] src="https://h5.sinaimg.cn/m/emoticon/icon/others/h_good-0c51afc69c.png" style="width:1em; height:1em;" /></span>
掌印者马卡多=>2023-03-20 13:38:53=>2=>殖人和媒体伐开心
鹤鹤萌棣=>2023-03-21 12:34:11=>0=><span class="url-icon"><img alt=[打call] src="https://h5.sinaimg.cn/m/emoticon/icon/default/fb_a1dacall-1e0c4593fc.png" style="width:1em; height:1em;" /></span>
烊烊宝贝你要帅死谁=>2023-03-21 07:38:20=>0=>👍👍
春水东流汇川海=>2023-03-20 23:41:59=>0=>超导：材料丢了。火箭：图纸丢了。
songchen1031=>2023-03-20 15:52:23=>0=>好像，全世界都不太相信这次常温超导。
你给我41编曲吧=>2023-03-20 14:23:51=>0=><span class="url-icon"><img alt=[赞] src="https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png" style="width:1em; height:1em;" /></span><span class="url-icon"><img alt=[赞] src="https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png" style="width:1em; height:1em;" /></span>
